,DATE,USERS_DOING_TRANSACTIONS,USERS_RECEIVING_TOKENS,MATIC_PRICE
402,2021-07-24 00:00:00.000,101209,53290,0.9293144067
403,2021-07-25 00:00:00.000,92914,51916,0.9290836805
404,2021-07-26 00:00:00.000,102971,53929,1.046322702
405,2021-07-27 00:00:00.000,97856,50352,1.004769511
406,2021-07-28 00:00:00.000,117096,69314,1.023394793
407,2021-07-29 00:00:00.000,158745,85338,1.010609928
408,2021-07-30 00:00:00.000,113168,73228,1.025727507
409,2021-07-31 00:00:00.000,122732,82466,1.043734204
410,2021-08-01 00:00:00.000,166640,73092,1.088929667
411,2021-08-02 00:00:00.000,126155,71171,1.058198873
412,2021-08-03 00:00:00.000,144195,78981,1.049169275
413,2021-08-04 00:00:00.000,140047,85016,1.043335733
414,2021-08-05 00:00:00.000,118841,69472,1.042863665
415,2021-08-06 00:00:00.000,116894,69022,1.043891036
416,2021-08-07 00:00:00.000,120909,72360,1.122148687
417,2021-08-08 00:00:00.000,146043,68436,1.135595668
418,2021-08-09 00:00:00.000,126356,72127,1.106647096
419,2021-08-10 00:00:00.000,127609,69496,1.137376353
420,2021-08-11 00:00:00.000,126826,71366,1.294046472
421,2021-08-12 00:00:00.000,114794,65763,1.355074774
422,2021-08-13 00:00:00.000,122317,69329,1.409431618
423,2021-08-14 00:00:00.000,110595,59683,1.45735973
424,2021-08-15 00:00:00.000,118303,63810,1.426918435
425,2021-08-16 00:00:00.000,121179,68348,1.49150149
426,2021-08-17 00:00:00.000,117796,70498,1.441907422
427,2021-08-18 00:00:00.000,115165,62898,1.353100822
428,2021-08-19 00:00:00.000,110416,62648,1.350952309
429,2021-08-20 00:00:00.000,116389,68047,1.498349777
430,2021-08-21 00:00:00.000,118933,74187,1.621051705
431,2021-08-22 00:00:00.000,120612,71610,1.614995831
432,2021-08-23 00:00:00.000,134608,70098,1.631526359
433,2021-08-24 00:00:00.000,122416,75440,1.57076953
434,2021-08-25 00:00:00.000,120511,71540,1.499014195
435,2021-08-26 00:00:00.000,127820,75121,1.439490109
436,2021-08-27 00:00:00.000,127322,70686,1.434137348
437,2021-08-28 00:00:00.000,121477,72794,1.47759339
438,2021-08-29 00:00:00.000,122820,76809,1.432232051
439,2021-08-30 00:00:00.000,132471,78679,1.385500734
440,2021-08-31 00:00:00.000,139286,86875,1.351044272
441,2021-09-01 00:00:00.000,140074,88148,1.39953207
442,2021-09-02 00:00:00.000,149960,91851,1.471137276
443,2021-09-03 00:00:00.000,166986,100765,1.45836627
444,2021-09-04 00:00:00.000,150863,88109,1.573505241
445,2021-09-05 00:00:00.000,137097,88753,1.702663701
446,2021-09-06 00:00:00.000,141198,90512,1.660194158
447,2021-09-07 00:00:00.000,140817,88641,1.493151605
448,2021-09-08 00:00:00.000,145945,78776,1.317912849
449,2021-09-09 00:00:00.000,144187,88850,1.375531142
450,2021-09-10 00:00:00.000,159602,92340,1.364072939
451,2021-09-11 00:00:00.000,148889,81923,1.324641803
452,2021-09-12 00:00:00.000,146276,84894,1.333618949
453,2021-09-13 00:00:00.000,141658,82322,1.255688468
454,2021-09-14 00:00:00.000,175286,82285,1.292272765
455,2021-09-15 00:00:00.000,190979,79201,1.362119917
456,2021-09-16 00:00:00.000,189331,76616,1.435579054
457,2021-09-17 00:00:00.000,191775,77271,1.368169524
458,2021-09-18 00:00:00.000,183776,71913,1.386861286
459,2021-09-19 00:00:00.000,182458,71641,1.345938579
460,2021-09-20 00:00:00.000,185964,78094,1.209076609
461,2021-09-21 00:00:00.000,187529,120693,1.134183542
462,2021-09-22 00:00:00.000,207010,113643,1.164424087
463,2021-09-23 00:00:00.000,242352,96879,1.20499568
464,2021-09-24 00:00:00.000,248036,112841,1.168791173
465,2021-09-25 00:00:00.000,261428,159490,1.124737703
466,2021-09-26 00:00:00.000,300457,152659,1.113777178
467,2021-09-27 00:00:00.000,350984,144671,1.126124097
468,2021-09-28 00:00:00.000,326481,137040,1.078070741
469,2021-09-29 00:00:00.000,321127,156791,1.087534987
470,2021-09-30 00:00:00.000,306649,191879,1.124870484
